artist_name;track_name;track_id;popularity
blackbear;hot girl bummer;6jRq8gaZhMUyy5RclRPcAf;94,6
Papa Roach;Still Swingin’ - Remastered 2020;1WeeMb71Hld9X5Bmq9IQup;43,61
SoFaygo;Knock Knock;6aHoPULNO7pSL2ZfUY0bU8;93,62
Johann Strauss II;"An der schönen blauen Donau; Walzer; Op. 314";5431KRbZtVF3tVgMR1lIYS;48,63
DJ Scheme;E-ER (feat. Lil Yachty);4N7i6RfJXMWfkx9Zr6pzkJ;90,64
Years & Years;King;0ehr4GsiW3MMc4cm6OTe4H;13,65
Doja Cat;Get Into It (Yuh);0W6I02J9xcqK8MtSeosEXb;102,66
David Bowie;Golden Years - 2016 Remaster;4JRem7xHp2l0kmUvt9zCKu;74,67
Justin Bieber;Peaches (feat. Daniel Caesar & Giveon);4iJyoBOLtHqaGxP12qzhQI;105,68
Ella Fitzgerald;What Are You Doing New Year's Eve?;0mWR3j0VOTZfpZvewBPa3o;13,69
Drake;TSU;4s7QLoImIwmPi9L6dq1nVW;98,7
Iron Maiden;Wasted Years - 2015 Remaster;2V0T2LS0pf2r3EFpOEkZFO;66,71
The Weeknd;Save Your Tears (with Ariana Grande) (Remix);37BZB0z9T8Xu7U3e65qxFy;104,72
Diana Krall;What Are You Doing New Year's Eve?;2xrGlRiFlhRSmZ3UUt8eKt;13,73
Olivia Rodrigo;drivers license;5wANPM4fQCJwkGd4rN57mH;103,74
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;70,75
Coldplay;My Universe;3FeVmId7tL5YN8B7R3imoM;107,76
Paul Anka;It's The Most Wonderful Time Of The Year;5OCkg7I5QaTXE0PfYxV8Q4;13,77
Lil Nas X;MONTERO (Call Me By Your Name);1SC5rEoYDGUK4NfG82494W;102,78
Sukima Switch;Ah Yeah!! - 2020 Remaster;1EryXVV7xCH10UeVvF3RMB;55,79
Bad Bunny;Yonaguni;2JPLbjOn0wPCngEot2STUS;106,8
Paul Anka;It's The Most Wonderful Time Of The Year;1GpetRfQ47U8iXby8LPnol;13,81
Drake;In The Bible (with Lil Durk & Giveon);61S79KIVA4I9FXbnsylEHT;97,82
Rhys Lewis;This Time Of Year;5RvpOJg44qCZZHYFZO28rF;13,83
Drake;Papi’s Home;6jy9yJfgCsMHdu2Oz4BGKX;97,84
Elvis Costello & The Attractions;"Radio; Radio - 2021 Remaster";0qvo5kciIqZJn1t8jdfqDn;56,85
Polo G;RAPSTAR;43PGPuHIlVOc04jrZVh9L6;97,86
Elvis Costello & The Attractions;The Beat - 2021 Remaster;1bqlDsBlBPxjK0zuFQcSXq;52,87
Meek Mill;Sharing Locations (feat. Lil Baby & Lil Durk);3J4VKkUpLvomXJbn9ZAypO;96,88
Saliva;After Me - 2021 Version;5BJs3aDrKYBRkzrhaVxf89;52,89
Megan Thee Stallion;Thot Shit;5zNW5ARjYhJQJz1AChP33n;97,9
Elvis Costello & The Attractions;This Year's Girl - 2021 Remaster;1fdZTOJXydtRzCwBbHlJco;47,91
Olivia Rodrigo;favorite crime;5JCoSi02qi3jJeHdZXMmR8;100,92
Elvis Costello & The Attractions;(I Don't Want To Go To) Chelsea - 2021 Remaster;7uYyLVNjKY49L8o3AouXZd;51,93
Drake;N 2 Deep;34D6FJysnQioVingDKufuf;96,94
Ledisi;What Are You Doing New Year's Eve?;6YhXtmV3tNFyELfEHxAI0T;13,95
Bruno Mars;Leave The Door Open;7MAibcTli4IisCtbHKrGMh;102,96
Elvis Costello & The Attractions;No Action - 2021 Remaster;2GFakdGflCFgwFrJfZkvzK;43,97
Cochise;Tell Em;7nc7mlSdWYeFom84zZ8Wr8;97,98
DJ CLINGO SLIDE;Rubish;0u7vHkZJtxjSP65kf0yZOA;43,99
Oliver Tree;Life Goes On;0eu4C55hL6x29mmeAjytzC;107
Elvis Costello & The Attractions;Lipstick Vogue - 2021 Remaster;2PiNhvEBruOkFZ4g4IwtXo;43,01
PinkPantheress;Pain;7CIERzyqIwLVKGp00YbHRO;98,02
Saliva;Spyhunter - 2021 Version;646K2dKvCr8Nqy3XaSRHHM;42,03
Drake;Love All (with JAY-Z);4VCbgIdr8ptegWeJpqLVHH;98,04
Elvis Costello & The Attractions;Lip Service - 2021 Remaster;23acMIboTpqnM5kueS7GV8;41,05
Elton John;Cold Heart - PNAU Remix;6zSpb8dQRaw0M1dK8PBwQz;107,06
Cameo Bobo;2021 Is My Year;0lb12AXahSi5OzHmp2zdCd;36,07
Marshmello;Leave Before You Love Me (with Jonas Brothers);4qu63nuBpdn0qHUHuObEj1;102,08
Elvis Costello & The Attractions;Little Triggers - 2021 Remaster;2N8YyefuTvFIbgCiCYoXVU;41,09
Post Malone;Motley Crew;40uMIn2zJLAQhNXghRjBed;99,1
Elvis Costello & The Attractions;You Belong To Me - 2021 Remaster;7LjcmjjxyEumIx8AOBVUij;41,11
Taylor Swift;Wildest Dreams (Taylor's Version);1Ov37jtRQ2YNAe8HzfczkL;101,12
Dianne Reeves;This Time Of Year;37HtUdjYyfUTUGz7bo2DP4;14,13
The Kid LAROI;STAY (with Justin Bieber);5PjdY0CKGZdEuoNab3yDmX;107,14
Gucci Mane;Wake Up in the Sky;0QIjsbm2fh1cJ45XO9eGqq;89,15
Ganar;All I Wanna Be - 2018 Update;0BsZoXwc9exCzpk4Ydblh1;27,16
Freddie Dredd;GTG;46M2hXnaQpueG7vSvgVtVH;87,17
Tower Of Power;You're Still a Young Man - Live;1BoYAukFyBkd7MSWw0s5cq;28,18
Calvin Harris;One Kiss (with Dua Lipa);7ef4DlsgrMEH11cDZd32M6;95,19
Tower Of Power;Maybe It'll Rub Off - Live;1ohI6VGuWT19zNXyrp6xx7;29,2
Clairo;4EVER;5mIOsPuQdXchVY0jB5NO9Q;86,21
Tower Of Power;Knock Yourself Out - Live;0BltZ1lfczGfEZitNY23hp;28,22
Mitchell Tenpenny;Drunk Me;1G4cdOtF36ZCs6i2dZoC87;83,23
Purple Haze;Bergen (Mixed);2Wpa4bCsmJWlLoTmeYH7JG;31,24
Leon Bridges;Beyond;1Omt5bfz1tZUCqd26HxbS0;87,25
Denis Kenzo;Sweet Lie (Mixed);6iFdGOE8iixdQbtw0neWRn;31,26
LANCO;Greatest Love Story;2yQZwi1P8AkkxxFhQ8rMEK;83,27
Orjan Nilsen;Savour This Moment (Mixed);0sGJlTM0Jd3fVkSJxuETnY;32,28
Nio Garcia;Te Boté - Remix;3V8UKqhEK5zBkBb6d6ub8i;91,29
Gareth Emery;Call To Arms (Mixed) - Cosmic Gate Remix;3LH7p2aG0I4rh2gE92jY2N;31,3
The Alchemist;E. Coli (feat. Earl Sweatshirt);3GXSywNvYLAVUCtjMHkKDh;85,31
MaRLo;Here We Are (Mixed);6hM9dXQN02GCVDUyzpF6Xv;31,32
Migos;Stir Fry;2UVbBKQOdFAekPTRsnkzcf;84,33
Cosmic Gate;Awaken (Mixed);2an53VLBBDeszC9YDXWsSt;31,34
Jay Rock;"King's Dead (with Kendrick Lamar; Future & James Blake)";51rXHuKN8Loc4sUlKPODgH;85,35
i.am.orange;space date (4-16-18);4H7HjdjlgRO5KIAfU83IN7;23,36
Childish Gambino;Feels Like Summer;7p4vHnYXkxlzvfePJVpcTr;86,37
Estiva;Bloom (Mixed);4A0OwQi589Hhy8HE0Oe5mc;31,38
Travis Scott;NO BYSTANDERS;6OaVWaGfhXn70ZJfdVcabn;87,39
015B;Bittersweet Days;6x88WEiyiPtHWbnfhoX6st;27,4
Travis Scott;ASTROTHUNDER;4MXhiYIRDMGAuvZc5IFTwC;87,41
Alan Walker;All Falls Down (feat. Juliander);7EZSzaiRM8RaiFIQbRJ2fQ;31,42
Kenny Chesney;Get Along;6n6OQfBpCgzF9oEg8zhBN7;82,43
Tower Of Power;On the Soul Side of Town - Live;1MjMt92sNlX52EoY0521vI;28,44
Crafting Audio;Cabin Noise Focus;3kxUcpFquT4ZdvJC1Nyu5q;88,45
Tower Of Power;Souled Out - Live;4h3kEZauwd3nxGKXhOzZlr;28,46
Fatboibari;Moonlight Shawty;0CvaOecRnYE1fyErhpXgbK;86,47
Fatum;Violet (Mixed);6i9dfP7TLazWR7gDqbxa8w;31,48
Khalid;OTW;6Hgh47WXVKtXN5zGOu0hjI;87,49
ARTY;Tim (Mixed);4C8CXOFP1tbYN4p27MNKIP;31,5
Juice WRLD;Scared Of Love;49QVOdWgGagzLrThkIqtK6;85,51
Ben Gold;Stay (Mixed);5f75mW2lwVFVouhNnx4tHf;30,52
Shoreline Mafia;"Bands (feat. OhGeesy; Fenix Flexin & Master Kato)";1n8wr8tRHs5jmBxNWXedcn;83,53
Armin van Buuren;Therapy (Mixed) - Super8 & Tab Remix;17uco6Bvj4p3tSMhmkNPVC;33,54
Joji;Will He;7wvwXi9Z66dcH5t202vVkN;87,55
Denis Kenzo;Who I Am (Mixed);2PnmtYdmThBvt9nH6MFxZm;31,56
Chris Lane;I Don't Know About You;3yOs8FffuG6hPbzQG9lIqV;82,57
i.am.orange;green beans (11-11-18);39wJkkpRgTLnXSQaczJjQx;24,58
Morgan Wallen;If I Know Me;03d8S7FBY2kIzhP0E7l4rn;82,59
i.am.orange;tomorrow (10-16-18);5yEeCItAyL147KZIdh8L3B;23,6
Tyler Childers;Shake the Frost (Live);19MkwMrRjO7773zpuGss1o;81,61
i.am.orange;father jeans (4-5-18);54juJJ8xq4KVSIWN3RwUYH;23,62
Vance Joy;Saturday Sun;2RiBogNRfulkNf7fVbPOrJ;85,63
i.am.orange;the way i used to (8-29-18);31h65tw2SRcfOTSGAeBnoP;23,64
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;71,65
Luke Combs;Beer Never Broke My Heart;7aEtlGHoiPAfRB084NiDmx;90,66
Pink Floyd;One Slip - Remix 2019;4topvmlYQ0WQe9sSmJH0YF;43,67
Billie Eilish;bad guy;2Fxmhks0bxGSBdJ92vM42m;99,68
Pink Floyd;Signs of Life - Remix 2019;3gtNd9RV49v6AFla6L9oDE;43,69
Baby Keem;ORANGE SODA;5FkoSXiJPKTNyYgALRJFhD;91,7
Pink Floyd;One Slip - Remix 2019;0Ch9reL20qs7i2bzHLWTo5;43,71
Surfaces;Sunday Best;1Cv1YLb4q0RzL6pybtaMLo;93,72
Pink Floyd;The Dogs of War - Remix 2019;2Ev5oXviJgU07hqSDYuJKZ;43,73
DaBaby;BOP;6Ozh9Ok6h4Oi1wUSLtBseN;93,74
Pink Floyd;Sorrow - Remix 2019;0dTx0BkWs1Ew6tVO7Ikr1G;43,75
Clairo;Bubble Gum;3zksbXteOCeSusJ5Xltr3t;93,76
TLC;No Scrubs;3okWQ7ykLevuruyk60bFgy;52,77
Maren Morris;The Bones;7yFhA2fUsL2oIMWlw5DaHQ;91,78
Laszlo;Feels Like Love - 2019;0ia1yM0yP6wQk3MjBLlxh0;43,79
Lewis Capaldi;Before You Go;2gMXnyrvIjhVBUZwvLZDMP;98,8
Pink Floyd;Round and Around - Remix 2019;1mi5VkGg9mwQ2v097ZSA8Q;41,81
Arizona Zervas;ROXANNE;696DnlkuDOXcMAnKlTgXXK;95,82
Pink Floyd;"Another Brick In the Wall; Part 2 - 2019 remix [Live]";1xUTI8Ce8IQnyYCGPmrbzS;48,83
Old Dominion;One Man Band;7cA3PnUQDlUyBBwpRozQeo;89,84
Pink Floyd;Sorrow - Remix 2019;1U9XWccgcdPw0ahaq2FDDS;42,85
Dayglow;Can I Call You Tonight?;64lsIF5pw0sJY0gV5kz0RN;93,86
Pink Floyd;Wish You Were Here - Live at Knebworth 1990;57Nc8KTrSOGqgjxfGzqRP1;49,87
Chris Brown;No Guidance (feat. Drake);6XHVuErjQ4XNm6nDPVCxVX;94,88
Pink Floyd;Time - 2019 remix [Live];4pXxIVE4YTBE8b5HQdjqOC;43,89
Lizzo;Truth Hurts;3HWzoMvoF3TQfYg4UPszDq;90,9
Pink Floyd;Yet Another Movie - Remix 2019;0oQlbs16wtdkKYoSfVAQUt;42,91
Post Malone;Wow.;7xQAfvXzm3AkraOtGPWIZg;94,92
Pink Floyd;Comfortably Numb - 2019 remix [Live];5L7ge1RYPPhLyzXKTSdXjb;43,93
Machine Gun Kelly;I Think I'm OKAY (with YUNGBLUD & Travis Barker);2gTdDMpNxIRFSiu7HutMCg;92,94
Pink Floyd;Learning to Fly - 2019 remix [Live];1sBMXOXdWkhsho4mPlMOl7;43,95
Lil Tjay;F.N;0RLLvYBopDwooCyvnTwgYu;93,96
Pink Floyd;On the Turning Away - 2019 remix [Live];7gkYyPzHSzINK0PdNS5ehL;43,97
Luke Combs;Better Together;6gdLyYNuhWBzqwlOFSsXC7;89,98
Calvin Harris;One Kiss;6Mcd2tlwSiqsnMC85DF4Ns;55,99
Doja Cat;Say So;3Dv1eDb0MEgF93GpLXlucZ;97
Pink Floyd;Terminal Frost - Remix 2019;73fQJejfeIb6AyjIqyDiLF;42,01
J Balvin;LA CANCIÓN;0fea68AdmYNygeTGI4RC18;98,02
Usher;Yeah! (feat. Lil Jon & Ludacris);0utLWSIbolqT7KyppMuxKY;51,03
Juice WRLD;Empty;41MCdlvXOl62B7Kv86Bb1v;92,04
Pink Floyd;On the Turning Away - Remix 2019;6wDeZntXr5oWaXbAFLUHRf;43,05
Billie Eilish;when the party's over;43zdsphuZLzwA9k4DJhU0I;97,06
Pink Floyd;Signs of Life - 2019 remix [Live];3WYct0etrRZLnMovAs4Nnr;43,07
Lil Tecca;Ransom;1lOe9qE0vR9zwWQAOk6CoO;95,08
Pink Floyd;Sorrow - 2019 remix [Live];3dfe0fKRLb8WIqzK9KxAAQ;42,09
Jonas Brothers;Sucker;22vgEDb5hykfaTwLuskFGD;96,1
Pink Floyd;Yet Another Movie - 2019 remix [Live];5dlL1PVoVscf1hbcPRDg70;43,11
Billie Eilish;everything i wanted;3ZCTVFBt2Brf31RLEnCkWJ;97,12
Pink Floyd;Wish You Were Here - 2019 remix [Live];5PeyGshewkLwL59zOAIW4C;45,13
Drake;Money In The Grave (Drake ft. Rick Ross);5ry2OE6R2zPQFDO85XkgRb;93,14
Papa Roach;Falling Apart - Remastered 2020;2qkxnCKVOKbQZcO8TEcXH1;48,15
The Weeknd;Save Your Tears;5QO79kh1waicV47BqGRL3g;102,16
Ruined Conflict;Year 2020;6dEPod8uKS1oqcD7RZYy6c;18,17
Pop Smoke;What You Know Bout Love;1tkg4EHVoqnhR6iFEXb60y;99,18
Papa Roach;Face Everything and Rise - Remastered 2020;20JXjktPIqUV7bWr8nZkia;47,19
Cardi B;WAP (feat. Megan Thee Stallion);4Oun2ylbjFKMPTiaSbbCih;98,2
Iñigo Vontier;Year 2020;03VrhBjoCp0rSjajdhNE5N;16,21
Eminem;Godzilla (feat. Juice WRLD);7FIWs0pqAYbP91WWM0vlTQ;98,22
Papa Roach;Come Around - Remastered 2020;19XsdKehaBTpfhwS6OSdYr;47,23
Ariana Grande;positions;35mvY5S1H3J2QZyna3TFe0;101,24
Papa Roach;Elevate - Remastered 2020;5vi1VaZmV5CzibWGIcf9G4;47,25
Don Toliver;After Party;527k23H0A4Q0UJN3vGs0Da;95,26
Tigre Blanco;Year 2020;2Qzj5uQzUA85LjtcCBuAhZ;15,27
Powfu;death bed (coffee for your head);7eJMfftS33KTjuF7lTsMCx;99,28
Papa Roach;Periscope - Remastered 2020;3DFp3sRBA9iWzZqEPLq8gM;48,29
Nelly;Lil Bit;0NmuYnjETG3u3qx0OmEJev;92,3
kaestin;Year 2020;4BSnQlZksEtvmW4c2QOgEV;15,31
Polo G;21;3JKgcAa7r07ocVWcV8bS0H;94,32
Jai Wolf;Indian Summer - 2020 Encore Mix;60SJ6qZIetPNm1Q2IRGgRr;40,33
Ariana Grande;34+35;6Im9k8u9iIzKMrmV7BWtlF;99,34
Ema Spatula;Year 2020;6s0QJ4tfTOkkkOMQz8HCrg;22,35
Noah Cyrus;July;6J2LdBN97cDWn0MLxYh9HB;96,36
Hammock;EveryWhen - Bonus Track;2HGeIYpOrU9u5UR9Z98mx9;47,37
Luke Combs;Cold As You;7IWV29mryrqtO0JVgnPtfv;91,38
Haiti BaeB;Year 2020;0VWgZvez93QhJwTAVniUEw;15,39
Beach Bunny;Cloud 9;6vFsBXYczYsP0H3lgunZOm;95,4
Papa Roach;The Ending - Remastered 2020;6t1OmNgczg0oaGbpfzHVLR;46,41
Kane Brown;Be Like That - feat. Swae Lee & Khalid;5f1joOtoMeyppIcJGZQvqJ;94,42
YWB $uburb;Year 2020;6IPUBfLwEOPrzx4ZfEULYJ;15,43
Future;Drankin N Smokin;0k7wmahjkn389wAZdz19Cv;93,44
The Glitch Mob;Fortune Days - 2020 Remaster;5GWHujc41JAjaiH6gcCjgu;42,45
Tory Lanez;"WHATS POPPIN (feat. DaBaby; Tory Lanez & Lil Wayne) - Remix";2MbdDtCv5LUVjYy9RuGTgC;94,46
Kentomen;Year 2020;2wXYm7A2WwjjLkkzSIFS5j;15,47
Lil Nas X;HOLIDAY;6zFMeegAMYQo0mt8rXtrli;99,48
Papa Roach;Burn - Remastered 2020;1LRQROTy2wN5VO3V0VPbUc;44,49
Conan Gray;Maniac;6KfoDhO4XUWSbnyKjNp9c4;97,5
Naomi;Year 2020;7g4i6RAwjGTxCByFx7gz9W;15,51
21 Savage;Runnin;5SWnsxjhdcEDc7LJjq9UHk;93,52
The Glitch Mob;Animus Vox - 2020 Remaster;3L1iZJUXiAcUvDhIIi3KAq;42,53
Jack Harlow;WHATS POPPIN;1jaTQ3nqY3oAAYyCTbIvnM;94,54
Judgemental;Year 2020;0sm0np6NlfZdgBvlD8kkm3;15,55
King Von;Took Her To The O;7fEoXCZTZFosUFvFQg1BmW;91,56
Papa Roach;American Dreams - Remastered 2020;6HLk3upJqJAmVNdMbnxT8g;46,57
Lil Baby;On Me;4Iedi94TIaB2GGb1nMB68v;91,58
Liberator World;Year 2020;72ou2l2Mr5YKNW83ua1zv1;15,59
blackbear;hot girl bummer;6jRq8gaZhMUyy5RclRPcAf;96,6
Papa Roach;Still Swingin’ - Remastered 2020;1WeeMb71Hld9X5Bmq9IQup;45,61
SoFaygo;Knock Knock;6aHoPULNO7pSL2ZfUY0bU8;95,62
Johann Strauss II;"An der schönen blauen Donau; Walzer; Op. 314";5431KRbZtVF3tVgMR1lIYS;50,63
DJ Scheme;E-ER (feat. Lil Yachty);4N7i6RfJXMWfkx9Zr6pzkJ;92,64
Years & Years;King;0ehr4GsiW3MMc4cm6OTe4H;15,65
Doja Cat;Get Into It (Yuh);0W6I02J9xcqK8MtSeosEXb;104,66
David Bowie;Golden Years - 2016 Remaster;4JRem7xHp2l0kmUvt9zCKu;76,67
Justin Bieber;Peaches (feat. Daniel Caesar & Giveon);4iJyoBOLtHqaGxP12qzhQI;107,68
Ella Fitzgerald;What Are You Doing New Year's Eve?;0mWR3j0VOTZfpZvewBPa3o;15,69
Drake;TSU;4s7QLoImIwmPi9L6dq1nVW;100,7
Iron Maiden;Wasted Years - 2015 Remaster;2V0T2LS0pf2r3EFpOEkZFO;68,71
The Weeknd;Save Your Tears (with Ariana Grande) (Remix);37BZB0z9T8Xu7U3e65qxFy;106,72
Diana Krall;What Are You Doing New Year's Eve?;2xrGlRiFlhRSmZ3UUt8eKt;15,73
Olivia Rodrigo;drivers license;5wANPM4fQCJwkGd4rN57mH;105,74
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;72,75
Coldplay;My Universe;3FeVmId7tL5YN8B7R3imoM;109,76
Paul Anka;It's The Most Wonderful Time Of The Year;5OCkg7I5QaTXE0PfYxV8Q4;15,77
Lil Nas X;MONTERO (Call Me By Your Name);1SC5rEoYDGUK4NfG82494W;104,78
Sukima Switch;Ah Yeah!! - 2020 Remaster;1EryXVV7xCH10UeVvF3RMB;57,79
Bad Bunny;Yonaguni;2JPLbjOn0wPCngEot2STUS;108,8
Paul Anka;It's The Most Wonderful Time Of The Year;1GpetRfQ47U8iXby8LPnol;15,81
Drake;In The Bible (with Lil Durk & Giveon);61S79KIVA4I9FXbnsylEHT;99,82
Rhys Lewis;This Time Of Year;5RvpOJg44qCZZHYFZO28rF;15,83
Drake;Papi’s Home;6jy9yJfgCsMHdu2Oz4BGKX;99,84
Elvis Costello & The Attractions;"Radio; Radio - 2021 Remaster";0qvo5kciIqZJn1t8jdfqDn;58,85
Polo G;RAPSTAR;43PGPuHIlVOc04jrZVh9L6;99,86
Elvis Costello & The Attractions;The Beat - 2021 Remaster;1bqlDsBlBPxjK0zuFQcSXq;54,87
Meek Mill;Sharing Locations (feat. Lil Baby & Lil Durk);3J4VKkUpLvomXJbn9ZAypO;98,88
Saliva;After Me - 2021 Version;5BJs3aDrKYBRkzrhaVxf89;54,89
Megan Thee Stallion;Thot Shit;5zNW5ARjYhJQJz1AChP33n;99,9
Elvis Costello & The Attractions;This Year's Girl - 2021 Remaster;1fdZTOJXydtRzCwBbHlJco;49,91
Olivia Rodrigo;favorite crime;5JCoSi02qi3jJeHdZXMmR8;102,92
Elvis Costello & The Attractions;(I Don't Want To Go To) Chelsea - 2021 Remaster;7uYyLVNjKY49L8o3AouXZd;53,93
Drake;N 2 Deep;34D6FJysnQioVingDKufuf;98,94
Ledisi;What Are You Doing New Year's Eve?;6YhXtmV3tNFyELfEHxAI0T;15,95
Bruno Mars;Leave The Door Open;7MAibcTli4IisCtbHKrGMh;104,96
Elvis Costello & The Attractions;No Action - 2021 Remaster;2GFakdGflCFgwFrJfZkvzK;45,97
Cochise;Tell Em;7nc7mlSdWYeFom84zZ8Wr8;99,98
DJ CLINGO SLIDE;Rubish;0u7vHkZJtxjSP65kf0yZOA;45,99
Oliver Tree;Life Goes On;0eu4C55hL6x29mmeAjytzC;109
Elvis Costello & The Attractions;Lipstick Vogue - 2021 Remaster;2PiNhvEBruOkFZ4g4IwtXo;45,01
PinkPantheress;Pain;7CIERzyqIwLVKGp00YbHRO;100,02
Saliva;Spyhunter - 2021 Version;646K2dKvCr8Nqy3XaSRHHM;44,03
Drake;Love All (with JAY-Z);4VCbgIdr8ptegWeJpqLVHH;100,04
Elvis Costello & The Attractions;Lip Service - 2021 Remaster;23acMIboTpqnM5kueS7GV8;43,05
Elton John;Cold Heart - PNAU Remix;6zSpb8dQRaw0M1dK8PBwQz;109,06
Cameo Bobo;2021 Is My Year;0lb12AXahSi5OzHmp2zdCd;38,07
Marshmello;Leave Before You Love Me (with Jonas Brothers);4qu63nuBpdn0qHUHuObEj1;104,08
Elvis Costello & The Attractions;Little Triggers - 2021 Remaster;2N8YyefuTvFIbgCiCYoXVU;43,09
Post Malone;Motley Crew;40uMIn2zJLAQhNXghRjBed;101,1
Elvis Costello & The Attractions;You Belong To Me - 2021 Remaster;7LjcmjjxyEumIx8AOBVUij;43,11
Taylor Swift;Wildest Dreams (Taylor's Version);1Ov37jtRQ2YNAe8HzfczkL;103,12
Dianne Reeves;This Time Of Year;37HtUdjYyfUTUGz7bo2DP4;16,13
The Kid LAROI;STAY (with Justin Bieber);5PjdY0CKGZdEuoNab3yDmX;109,14
Kodak Black;Calling My Spirit;2MShy1GSSgbmGUxADNIao5;85,15
CNCO;Reggaetón Lento (Remix);05x21T1AAHaZi6HYvDJyf5;34,16
6ix9ine;FEFE;2l8nEO0vsTRCRnGqQty6qx;89,17
Little Mix;Woman Like Me (feat. Nicki Minaj);4QGR3RbTD1su3BN5xbnGVl;36,18
Los Ángeles Azules;Nunca Es Suficiente;63USmok1OioBzKuWGW9wAg;82,19
HammerFall;Remember Yesterday - Remastered 2018;58QDO0xXBU4m3suk4TqMfc;33,2
Russ;Missin You Crazy;4ve2uzqdwnHr20G5YgMMqr;87,21
Moon Rocket;Intro;49ZMIMuzU7kPqxFIL0LHEe;38,22
Kina;Can We Kiss Forever?;58wyJLv6yH1La9NIZPl3ne;94,23
Sandro Silva;Epic - Garmiani Remix;7nioVqedfrapP2y3fUWN48;27,24
Clairo;Hello?;7qwt4xUIqQWCu1DJf96g2k;88,25
AAA;LIFE;11Vu6aXNq2FZSqpv8XaLUO;53,26
Playboi Carti;Foreign;500l6Cwe40hkPqS7Sf7ufY;85,27
Andrew Rayel;In The Dark (Mixed);0rXtX2IGVXqp9qvvAm0q7H;32,28
Mac Miller;Ladders;39NDBdU5Xkm5pCFGa5kZtI;87,29
Craig Connelly;Light The Way (Mixed) - Bryan Kearney Remix;2nW9UEPUCSHvYJhOaIyIMc;31,3
Famous Dex;JAPAN;5PTG6rrL6EPFD9E2QMI2pl;87,31
KhoMha;White Swan (Mixed);6HJHZJhiUnS868kt281ZIX;32,32
Migos;MotorSport;4wFjTWCunQFKtukqrNijEt;88,33
Harry Romero;Back - Harry Romero 2018 Deep In Jersey Mix;7dGFPlfpktZYw7UNhbwqPy;21,34
Twenty One Pilots;Chlorine;23OXdR7YuUBVWh5hSnYJau;91,35
i.am.orange;somboody else (10-6-18);051gp8TC4mnkHuk17dvfmB;24,36
Masego;Tadow;51rPRW8NjxZoWPPjnRGzHw;91,37
i.am.orange;tortoise (11-17-18);5kYg3zGhBTwENV8STw6NaQ;24,38
A Boogie Wit da Hoodie;Demons and Angels (feat. Juice WRLD);3L19besdNQzd342qL78xqm;86,39
Zara Larsson;Ruin My Life;5sUZcgoA6qwxx5r2fZOLVq;34,4
George Ezra;Shotgun;4ofwffwvvnbSkrMSCKQDaC;94,41
Sigala;Came Here for Love;4oryV9jHgOfzZE9r3kp7ta;33,42
Jordan Davis;Singles You Up;4LiMQ6G9n84rDUBs9wtwz6;84,43
Mila J;Happy New Year;3Z1pHQXwojFHLEoYAzO8TB;23,44
Lil Baby;"Never Recover (Lil Baby & Gunna; Drake)";6wWaVoUOzLQJHd3bWAUpdZ;86,45
Armin van Buuren;Our Origin (Mixed);4WDRMMsHos9goGpHlirQsf;32,46
Billie Eilish;bitches broken hearts;5t3Vk8bRKylx4fjj7qlbib;90,47
Darude;Surrender (Mixed);396vnE0t7dt1F8MAzW3sAr;32,48
Kacey Musgraves;Slow Burn;6ET9kf9riLETWs9lePUEAI;85,49
Andrew Rayel;Trance ReBorn (FYH100 Anthem) [Mixed] - Mark Sixma Remix;33PFQME0pGEGPIZxlJoi4r;32,5
Panic! At The Disco;"Hey Look Ma; I Made It";22oEJW6r2rMb9z4IntfyEa;86,51
Alex Kunnari;Sundown (Mixed);2vG0BeU8RRSaXCiTDR4R1v;32,52
Kacey Musgraves;Butterflies;30VHURM5NOfoZmqp2iKawS;85,53
NWYR;Dragon (Mixed);7vGh3By3B9cjjlxigakFvI;32,54
Bazzi;Fantasy;1i36kkhmhBxf4lYJscg5zK;92,55
Giuseppe Ottaviani;Till The Sunrise (Mixed);5wofIGc1mntm180ReuFE0Q;32,56
Migos;Narcos;0wbnC9AUenxp613TYaJsGK;88,57
Gabriel & Dresden;Only Road (Mixed) - Cosmic Gate Remix;6mQk6BobfSowK9DppyOt21;32,58
Sofia Mills;Coffee Breath;28TkNtKHx6UnOZuoyv3Jzv;88,59
Ferry Corsten;A Slice Of Heaven (Mixed);7iJDjSqmqWwzQiu3haqSJT;32,6
Marshmello;FRIENDS;08bNPGLD8AhKpnnERrAc6G;95,61
Alex M.O.R.P.H.;Running For Peace (Mixed);57tSzJj0AFUJkwmIQS5lOz;31,62
Juice WRLD;Hurt Me;3XRQT7EoS4U87rUuJwg5P3;86,63
NWYR;Wormhole (Mixed);4J85vtoJQoazpZoUeGSiR5;32,64
David Bowie;Five Years - 2012 Remaster;1JIzFhI9Lt5FyslawmHCBi;73,65
Luke Combs;Beer Never Broke My Heart;7aEtlGHoiPAfRB084NiDmx;92,66
Pink Floyd;One Slip - Remix 2019;4topvmlYQ0WQe9sSmJH0YF;45,67
Billie Eilish;bad guy;2Fxmhks0bxGSBdJ92vM42m;101,68
